date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:26:58	66094/66094	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Feb%202022%2002:03:05%20GMT	https://kitpro.site/tutturu/wp-content/uploads/sites/69/2022/02/closeup-portrait-of-cheerful-young-black-hipster-g-2021-09-03-04-19-12-utc-1024x683.jpg	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/uploads/sites/69/2022/02/closeup-portrait-of-cheerful-young-black-hipster-g-2021-09-03-04-19-12-utc-1024x683.jpg	(from https://kitpro.site/tutturu/template-kit/about/)
22:26:58	2222/2222	---M-Z	200	added ('OK')	application/json	date:Thu,%2011%20Apr%202024%2016:56:57%20GMT	https://kitpro.site/tutturu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkitpro.site%2Ftutturu%2Ftemplate-kit%2Fteam%2F	D:/New%20folder/kavi/kitpro.site/tutturu/wp-json/oembed/1.0/embed0266.json	(from https://kitpro.site/tutturu/template-kit/team/)
22:26:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Apr%202024%2016:56:57%20GMT	https://kitpro.site/tutturu/?p=438	D:/New%20folder/kavi/kitpro.site/tutturu/index9ed5.html	(from https://kitpro.site/tutturu/template-kit/team/)
22:26:58	2411/2411	---M-Z	200	added ('OK')	text/xml	date:Thu,%2011%20Apr%202024%2016:56:58%20GMT	https://kitpro.site/tutturu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkitpro.site%2Ftutturu%2Ftemplate-kit%2Fteam%2F&format=xml	D:/New%20folder/kavi/kitpro.site/tutturu/wp-json/oembed/1.0/embed0547	(from https://kitpro.site/tutturu/template-kit/team/)
22:26:59	49392/49392	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Feb%202022%2002:03:02%20GMT	https://kitpro.site/tutturu/wp-content/uploads/sites/69/2022/02/casual-person-portrait-of-black-female-student-we-2022-01-30-08-42-27-utc-1024x683.jpg	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/uploads/sites/69/2022/02/casual-person-portrait-of-black-female-student-we-2022-01-30-08-42-27-utc-1024x683.jpg	(from https://kitpro.site/tutturu/template-kit/team/)
22:27:00	42817/42817	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Feb%202022%2002:03:06%20GMT	https://kitpro.site/tutturu/wp-content/uploads/sites/69/2022/02/confident-ginger-male-with-trendy-hairstyle-wears-2022-02-06-12-52-34-utc-1024x683.jpg	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/uploads/sites/69/2022/02/confident-ginger-male-with-trendy-hairstyle-wears-2022-02-06-12-52-34-utc-1024x683.jpg	(from https://kitpro.site/tutturu/template-kit/team/)
22:27:00	51334/51334	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Feb%202022%2002:03:11%20GMT	https://kitpro.site/tutturu/wp-content/uploads/sites/69/2022/02/headshot-portrait-of-happy-man-with-pale-skin-wear-2021-09-03-00-34-33-utc-1024x683.jpg	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/uploads/sites/69/2022/02/headshot-portrait-of-happy-man-with-pale-skin-wear-2021-09-03-00-34-33-utc-1024x683.jpg	(from https://kitpro.site/tutturu/template-kit/team/)
22:27:00	72970/72970	---M-Z	200	added ('OK')	text/css	date:Wed,%2017%20Jan%202024%2015:29:14%20GMT	https://kitpro.site/tutturu/wp-content/uploads/sites/69/elementor/css/post-427.css?ver=1705505354	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/uploads/sites/69/elementor/css/post-427f8fe.css	(from https://kitpro.site/tutturu/template-kit/course/)
22:27:00	2234/2234	---M-Z	200	added ('OK')	application/json	date:Thu,%2011%20Apr%202024%2016:57:00%20GMT	https://kitpro.site/tutturu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkitpro.site%2Ftutturu%2Ftemplate-kit%2Fcourse%2F	D:/New%20folder/kavi/kitpro.site/tutturu/wp-json/oembed/1.0/embed04c4.json	(from https://kitpro.site/tutturu/template-kit/course/)
22:27:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Apr%202024%2016:57:00%20GMT	https://kitpro.site/tutturu/?p=427	D:/New%20folder/kavi/kitpro.site/tutturu/indexa942.html	(from https://kitpro.site/tutturu/template-kit/course/)
22:27:01	2423/2423	---M-Z	200	added ('OK')	text/xml	date:Thu,%2011%20Apr%202024%2016:57:00%20GMT	https://kitpro.site/tutturu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkitpro.site%2Ftutturu%2Ftemplate-kit%2Fcourse%2F&format=xml	D:/New%20folder/kavi/kitpro.site/tutturu/wp-json/oembed/1.0/embed42ed	(from https://kitpro.site/tutturu/template-kit/course/)
22:27:01	37891/37891	---M-Z	200	added ('OK')	text/css	date:Sat,%2020%20Jan%202024%2014:49:47%20GMT	https://kitpro.site/tutturu/wp-content/uploads/sites/69/elementor/css/post-443.css?ver=1705762187	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/uploads/sites/69/elementor/css/post-4435735.css	(from https://kitpro.site/tutturu/template-kit/pricing/)
22:27:01	2240/2240	---M-Z	200	added ('OK')	application/json	date:Thu,%2011%20Apr%202024%2016:57:01%20GMT	https://kitpro.site/tutturu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkitpro.site%2Ftutturu%2Ftemplate-kit%2Fpricing%2F	D:/New%20folder/kavi/kitpro.site/tutturu/wp-json/oembed/1.0/embed9861.json	(from https://kitpro.site/tutturu/template-kit/pricing/)
22:27:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Apr%202024%2016:57:01%20GMT	https://kitpro.site/tutturu/?p=443	D:/New%20folder/kavi/kitpro.site/tutturu/indexe0b1.html	(from https://kitpro.site/tutturu/template-kit/pricing/)
22:27:02	2429/2429	---M-Z	200	added ('OK')	text/xml	date:Thu,%2011%20Apr%202024%2016:57:01%20GMT	https://kitpro.site/tutturu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkitpro.site%2Ftutturu%2Ftemplate-kit%2Fpricing%2F&format=xml	D:/New%20folder/kavi/kitpro.site/tutturu/wp-json/oembed/1.0/embedfe25	(from https://kitpro.site/tutturu/template-kit/pricing/)
22:27:02	9921/9921	---M-Z	200	added ('OK')	text/css	date:Thu,%2014%20Mar%202024%2003:19:52%20GMT	https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	(from https://kitpro.site/tutturu/template-kit/pricing/)
22:27:03	8646/8646	---M-Z	200	added ('OK')	text/css	date:Sat,%2020%20Jan%202024%2014:51:51%20GMT	https://kitpro.site/tutturu/wp-content/uploads/sites/69/elementor/css/post-449.css?ver=1705762311	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/uploads/sites/69/elementor/css/post-449d28c.css	(from https://kitpro.site/tutturu/template-kit/faq/)
22:27:03	2216/2216	---M-Z	200	added ('OK')	application/json	date:Thu,%2011%20Apr%202024%2016:57:03%20GMT	https://kitpro.site/tutturu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkitpro.site%2Ftutturu%2Ftemplate-kit%2Ffaq%2F	D:/New%20folder/kavi/kitpro.site/tutturu/wp-json/oembed/1.0/embede3d3.json	(from https://kitpro.site/tutturu/template-kit/faq/)
22:27:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Apr%202024%2016:57:03%20GMT	https://kitpro.site/tutturu/?p=449	D:/New%20folder/kavi/kitpro.site/tutturu/indexb47e.html	(from https://kitpro.site/tutturu/template-kit/faq/)
22:27:04	2405/2405	---M-Z	200	added ('OK')	text/xml	date:Thu,%2011%20Apr%202024%2016:57:03%20GMT	https://kitpro.site/tutturu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkitpro.site%2Ftutturu%2Ftemplate-kit%2Ffaq%2F&format=xml	D:/New%20folder/kavi/kitpro.site/tutturu/wp-json/oembed/1.0/embed7de2	(from https://kitpro.site/tutturu/template-kit/faq/)
22:27:04	48329/48329	---M-Z	200	added ('OK')	text/css	date:Wed,%2017%20Jan%202024%2015:29:30%20GMT	https://kitpro.site/tutturu/wp-content/uploads/sites/69/elementor/css/post-455.css?ver=1705505370	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/uploads/sites/69/elementor/css/post-4553f09.css	(from https://kitpro.site/tutturu/template-kit/testimonial/)
22:27:04	2264/2264	---M-Z	200	added ('OK')	application/json	date:Thu,%2011%20Apr%202024%2016:57:04%20GMT	https://kitpro.site/tutturu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkitpro.site%2Ftutturu%2Ftemplate-kit%2Ftestimonial%2F	D:/New%20folder/kavi/kitpro.site/tutturu/wp-json/oembed/1.0/embed9c77.json	(from https://kitpro.site/tutturu/template-kit/testimonial/)
22:27:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Apr%202024%2016:57:04%20GMT	https://kitpro.site/tutturu/?p=455	D:/New%20folder/kavi/kitpro.site/tutturu/index9e38.html	(from https://kitpro.site/tutturu/template-kit/testimonial/)
22:27:05	2453/2453	---M-Z	200	added ('OK')	text/xml	date:Thu,%2011%20Apr%202024%2016:57:04%20GMT	https://kitpro.site/tutturu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkitpro.site%2Ftutturu%2Ftemplate-kit%2Ftestimonial%2F&format=xml	D:/New%20folder/kavi/kitpro.site/tutturu/wp-json/oembed/1.0/embed85c5	(from https://kitpro.site/tutturu/template-kit/testimonial/)
22:27:05	17486/17486	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Feb%202022%2003:11:17%20GMT	https://kitpro.site/tutturu/wp-content/uploads/sites/69/2022/02/avatar6.png	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/uploads/sites/69/2022/02/avatar6.png	(from https://kitpro.site/tutturu/template-kit/testimonial/)
22:27:06	17976/17976	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Feb%202022%2003:11:15%20GMT	https://kitpro.site/tutturu/wp-content/uploads/sites/69/2022/02/avatar4.png	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/uploads/sites/69/2022/02/avatar4.png	(from https://kitpro.site/tutturu/template-kit/testimonial/)
22:27:07	23070/23070	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Feb%202022%2003:11:16%20GMT	https://kitpro.site/tutturu/wp-content/uploads/sites/69/2022/02/avatar5.png	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/uploads/sites/69/2022/02/avatar5.png	(from https://kitpro.site/tutturu/template-kit/testimonial/)
22:27:07	19605/19605	---M-Z	200	added ('OK')	text/css	date:Sun,%2021%20Jan%202024%2007:58:57%20GMT	https://kitpro.site/tutturu/wp-content/uploads/sites/69/elementor/css/post-461.css?ver=1705823937	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/uploads/sites/69/elementor/css/post-461095c.css	(from https://kitpro.site/tutturu/template-kit/blog/)
22:27:07	2221/2221	---M-Z	200	added ('OK')	application/json	date:Thu,%2011%20Apr%202024%2016:57:06%20GMT	https://kitpro.site/tutturu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkitpro.site%2Ftutturu%2Ftemplate-kit%2Fblog%2F	D:/New%20folder/kavi/kitpro.site/tutturu/wp-json/oembed/1.0/embed9586.json	(from https://kitpro.site/tutturu/template-kit/blog/)
22:27:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Apr%202024%2016:57:07%20GMT	https://kitpro.site/tutturu/?p=461	D:/New%20folder/kavi/kitpro.site/tutturu/indexfe24.html	(from https://kitpro.site/tutturu/template-kit/blog/)
22:27:07	2410/2410	---M-Z	200	added ('OK')	text/xml	date:Thu,%2011%20Apr%202024%2016:57:07%20GMT	https://kitpro.site/tutturu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkitpro.site%2Ftutturu%2Ftemplate-kit%2Fblog%2F&format=xml	D:/New%20folder/kavi/kitpro.site/tutturu/wp-json/oembed/1.0/embedb29c	(from https://kitpro.site/tutturu/template-kit/blog/)
22:27:09	90479/90479	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Feb%202022%2003:54:51%20GMT	https://kitpro.site/tutturu/wp-content/uploads/sites/69/2022/02/online-learning-boy-using-laptop-2021-08-30-06-37-57-utc-copy-1-1024x683.jpg	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/uploads/sites/69/2022/02/online-learning-boy-using-laptop-2021-08-30-06-37-57-utc-copy-1-1024x683.jpg	(from https://kitpro.site/tutturu/template-kit/blog/)
22:27:09	57788/57788	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202024%2016:57:07%20GMT	https://kitpro.site/tutturu/2022/02/10/for-high-education/	D:/New%20folder/kavi/kitpro.site/tutturu/2022/02/10/for-high-education/index.html	(from https://kitpro.site/tutturu/template-kit/blog/)
22:27:09	95955/95955	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Feb%202022%2003:53:42%20GMT	https://kitpro.site/tutturu/wp-content/uploads/sites/69/2022/02/woman-learning-english-online-2021-08-26-15-34-41-utc-1024x680.jpg	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/uploads/sites/69/2022/02/woman-learning-english-online-2021-08-26-15-34-41-utc-1024x680.jpg	(from https://kitpro.site/tutturu/template-kit/blog/)
22:27:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Apr%202024%2016:57:09%20GMT	https://kitpro.site/tutturu/2022/02/10/for-high-education/%20https://kitpro.site/tutturu/2022/02/10/educating-you-well-is-our-aim/	D:/New%20folder/kavi/kitpro.site/tutturu/2022/02/10/for-high-education/%20https_/kitpro.site/tutturu/2022/02/10/educating-you-well-is-our-aim/index.html	(from https://kitpro.site/tutturu/template-kit/blog/)
22:27:10	57883/57883	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202024%2016:57:09%20GMT	https://kitpro.site/tutturu/2022/02/10/educating-you-well-is-our-aim/	D:/New%20folder/kavi/kitpro.site/tutturu/2022/02/10/educating-you-well-is-our-aim/index.html	(from https://kitpro.site/tutturu/template-kit/blog/)
22:27:10	41980/41980	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Feb%202022%2003:49:31%20GMT	https://kitpro.site/tutturu/wp-content/uploads/sites/69/2022/02/e-learning-online-learning-concept-2021-08-26-17-20-01-utc-1024x672.jpg	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/uploads/sites/69/2022/02/e-learning-online-learning-concept-2021-08-26-17-20-01-utc-1024x672.jpg	(from https://kitpro.site/tutturu/template-kit/blog/)
22:27:10	57852/57852	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202024%2016:57:10%20GMT	https://kitpro.site/tutturu/2022/02/10/you-are-a-priority-for-us/	D:/New%20folder/kavi/kitpro.site/tutturu/2022/02/10/you-are-a-priority-for-us/index.html	(from https://kitpro.site/tutturu/template-kit/blog/)
22:27:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Apr%202024%2016:57:10%20GMT	https://kitpro.site/tutturu/2022/02/10/for-high-education/%20https://kitpro.site/tutturu/2022/02/10/educating-you-well-is-our-aim/%20https://kitpro.site/tutturu/2022/02/10/you-are-a-priority-for-us/	D:/New%20folder/kavi/kitpro.site/tutturu/2022/02/10/for-high-education/%20https_/kitpro.site/tutturu/2022/02/10/educating-you-well-is-our-aim/%20https_/kitpro.site/tutturu/2022/02/10/you-are-a-priority-for-us/index.html	(from https://kitpro.site/tutturu/template-kit/blog/)
22:27:11	57920/57920	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202024%2016:57:10%20GMT	https://kitpro.site/tutturu/2022/02/10/distance-education-with-fun-learning/	D:/New%20folder/kavi/kitpro.site/tutturu/2022/02/10/distance-education-with-fun-learning/index.html	(from https://kitpro.site/tutturu/template-kit/blog/)
22:27:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Apr%202024%2016:57:11%20GMT	https://kitpro.site/tutturu/2022/02/10/for-high-education/%20https://kitpro.site/tutturu/2022/02/10/educating-you-well-is-our-aim/%20https://kitpro.site/tutturu/2022/02/10/you-are-a-priority-for-us/%20https://kitpro.site/tutturu/2022/02/10/distance-education-with-fun-learning/	D:/New%20folder/kavi/kitpro.site/tutturu/2022/02/10/for-high-education/%20https_/kitpro.site/tutturu/2022/02/10/educating-you-well-is-our-aim/%20https_/kitpro.site/tutturu/2022/02/10/you-are-a-priority-for-us/%20https_/kitpro.site/t/index.html	(from https://kitpro.site/tutturu/template-kit/blog/)
22:27:12	137275/137275	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Feb%202022%2003:48:39%20GMT	https://kitpro.site/tutturu/wp-content/uploads/sites/69/2022/02/student-learning-at-home-with-online-lesson-2021-08-27-14-00-32-utc-1024x683.jpg	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/uploads/sites/69/2022/02/student-learning-at-home-with-online-lesson-2021-08-27-14-00-32-utc-1024x683.jpg	(from https://kitpro.site/tutturu/template-kit/blog/)
22:27:12	80483/80483	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Feb%202022%2003:47:26%20GMT	https://kitpro.site/tutturu/wp-content/uploads/sites/69/2022/02/online-learning-using-laptop-teacher-and-boy-2021-09-15-18-49-23-utc-1024x683.jpg	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/uploads/sites/69/2022/02/online-learning-using-laptop-teacher-and-boy-2021-09-15-18-49-23-utc-1024x683.jpg	(from https://kitpro.site/tutturu/template-kit/blog/)
22:27:12	76734/76734	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Feb%202022%2003:46:27%20GMT	https://kitpro.site/tutturu/wp-content/uploads/sites/69/2022/02/online-learning-2021-08-29-01-14-12-utc-1024x683.jpg	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/uploads/sites/69/2022/02/online-learning-2021-08-29-01-14-12-utc-1024x683.jpg	(from https://kitpro.site/tutturu/template-kit/blog/)
22:27:12	57939/57939	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202024%2016:57:11%20GMT	https://kitpro.site/tutturu/2022/02/10/passionately-involved-in-education/	D:/New%20folder/kavi/kitpro.site/tutturu/2022/02/10/passionately-involved-in-education/index.html	(from https://kitpro.site/tutturu/template-kit/blog/)
22:27:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Apr%202024%2016:57:12%20GMT	https://kitpro.site/tutturu/2022/02/10/for-high-education/%20https://kitpro.site/tutturu/2022/02/10/educating-you-well-is-our-aim/%20https://kitpro.site/tutturu/2022/02/10/you-are-a-priority-for-us/%20https://kitpro.site/tutturu/2022/02/10/distance-education-with-fun-learning/%20https://kitpro.site/tutturu/2022/02/10/passionately-involved-in-education/	D:/New%20folder/kavi/kitpro.site/tutturu/2022/02/10/for-high-education/%20https_/kitpro.site/tutturu/2022/02/10/educating-you-well-is-our-aim/%20https_/kitpro.site/tutturu/2022/02/10/you-are-a-priority-for-us/%20https_/kitpro.site/t/index-2.html	(from https://kitpro.site/tutturu/template-kit/blog/)
22:27:12	6208/6208	---M-Z	200	added ('OK')	text/css	date:Sat,%2020%20Jan%202024%2014:45:11%20GMT	https://kitpro.site/tutturu/wp-content/uploads/sites/69/elementor/css/post-466.css?ver=1705761911	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/uploads/sites/69/elementor/css/post-4661153.css	(from https://kitpro.site/tutturu/template-kit/404/)
22:27:13	57840/57840	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Apr%202024%2016:57:12%20GMT	https://kitpro.site/tutturu/2022/02/10/a-great-place-for-learning/	D:/New%20folder/kavi/kitpro.site/tutturu/2022/02/10/a-great-place-for-learning/index.html	(from https://kitpro.site/tutturu/template-kit/blog/)
22:27:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Apr%202024%2016:57:12%20GMT	https://kitpro.site/tutturu/2022/02/10/for-high-education/%20https://kitpro.site/tutturu/2022/02/10/educating-you-well-is-our-aim/%20https://kitpro.site/tutturu/2022/02/10/you-are-a-priority-for-us/%20https://kitpro.site/tutturu/2022/02/10/distance-education-with-fun-learning/%20https://kitpro.site/tutturu/2022/02/10/passionately-involved-in-education/%20https://kitpro.site/tutturu/2022/02/10/a-great-place-for-learning/	D:/New%20folder/kavi/kitpro.site/tutturu/2022/02/10/for-high-education/%20https_/kitpro.site/tutturu/2022/02/10/educating-you-well-is-our-aim/%20https_/kitpro.site/tutturu/2022/02/10/you-are-a-priority-for-us/%20https_/kitpro.site/t/index-3.html	(from https://kitpro.site/tutturu/template-kit/blog/)
22:27:13	2215/2215	---M-Z	200	added ('OK')	application/json	date:Thu,%2011%20Apr%202024%2016:57:12%20GMT	https://kitpro.site/tutturu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkitpro.site%2Ftutturu%2Ftemplate-kit%2F404%2F	D:/New%20folder/kavi/kitpro.site/tutturu/wp-json/oembed/1.0/embed30bd.json	(from https://kitpro.site/tutturu/template-kit/404/)
22:27:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Apr%202024%2016:57:13%20GMT	https://kitpro.site/tutturu/?p=466	D:/New%20folder/kavi/kitpro.site/tutturu/index2905.html	(from https://kitpro.site/tutturu/template-kit/404/)
22:27:13	2404/2404	---M-Z	200	added ('OK')	text/xml	date:Thu,%2011%20Apr%202024%2016:57:13%20GMT	https://kitpro.site/tutturu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkitpro.site%2Ftutturu%2Ftemplate-kit%2F404%2F&format=xml	D:/New%20folder/kavi/kitpro.site/tutturu/wp-json/oembed/1.0/embed4c99	(from https://kitpro.site/tutturu/template-kit/404/)
22:27:14	10159/10159	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Feb%202022%2007:51:32%20GMT	https://kitpro.site/tutturu/wp-content/uploads/sites/69/2022/02/telescope.png	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/uploads/sites/69/2022/02/telescope.png	(from https://kitpro.site/tutturu/template-kit/404/)
22:27:14	5703/5703	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Feb%202022%2007:51:31%20GMT	https://kitpro.site/tutturu/wp-content/uploads/sites/69/2022/02/roket1.png	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/uploads/sites/69/2022/02/roket1.png	(from https://kitpro.site/tutturu/template-kit/404/)
22:27:14	17568/17568	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Feb%202022%2007:51:29%20GMT	https://kitpro.site/tutturu/wp-content/uploads/sites/69/2022/02/astronot.png	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/uploads/sites/69/2022/02/astronot.png	(from https://kitpro.site/tutturu/template-kit/404/)
22:27:15	28542/28542	---M-Z	200	added ('OK')	text/css	date:Fri,%2019%20Jan%202024%2009:06:12%20GMT	https://kitpro.site/tutturu/wp-content/uploads/sites/69/elementor/css/post-433.css?ver=1705655172	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/uploads/sites/69/elementor/css/post-4339a35.css	(from https://kitpro.site/tutturu/template-kit/contact-us/)
22:27:16	121474/121474	---M-Z	200	added ('OK')	text/css	date:Thu,%2014%20Mar%202024%2003:23:19%20GMT	https://kitpro.site/tutturu/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.6.3	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon6fca.css	(from https://kitpro.site/tutturu/template-kit/contact-us/)
22:27:16	2255/2255	---M-Z	200	added ('OK')	application/json	date:Thu,%2011%20Apr%202024%2016:57:15%20GMT	https://kitpro.site/tutturu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkitpro.site%2Ftutturu%2Ftemplate-kit%2Fcontact-us%2F	D:/New%20folder/kavi/kitpro.site/tutturu/wp-json/oembed/1.0/embed5014.json	(from https://kitpro.site/tutturu/template-kit/contact-us/)
22:27:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Apr%202024%2016:57:15%20GMT	https://kitpro.site/tutturu/?p=433	D:/New%20folder/kavi/kitpro.site/tutturu/index1557.html	(from https://kitpro.site/tutturu/template-kit/contact-us/)
22:27:16	2444/2444	---M-Z	200	added ('OK')	text/xml	date:Thu,%2011%20Apr%202024%2016:57:16%20GMT	https://kitpro.site/tutturu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkitpro.site%2Ftutturu%2Ftemplate-kit%2Fcontact-us%2F&format=xml	D:/New%20folder/kavi/kitpro.site/tutturu/wp-json/oembed/1.0/embedc203	(from https://kitpro.site/tutturu/template-kit/contact-us/)
22:27:17	10101/10101	---M-Z	200	added ('OK')	text/css	date:Thu,%2014%20Mar%202024%2003:19:52%20GMT	https://kitpro.site/tutturu/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css	(from https://kitpro.site/tutturu/template-kit/contact-us/)
22:27:17	27856/27856	---M-Z	200	added ('OK')	text/css	date:Fri,%2019%20Jan%202024%2009:06:12%20GMT	https://kitpro.site/tutturu/wp-content/uploads/sites/69/elementor/css/post-501.css?ver=1705655172	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/uploads/sites/69/elementor/css/post-5019a35.css	(from https://kitpro.site/tutturu/template-kit/contact-us/)
22:27:18	92048/92048	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Feb%202022%2002:26:22%20GMT	https://kitpro.site/tutturu/wp-content/uploads/sites/69/2022/02/cc1.png	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/uploads/sites/69/2022/02/cc1.png	(from https://kitpro.site/tutturu/template-kit/contact-us/)
22:27:20	128/128	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2014%20Mar%202024%2003:19:54%20GMT	https://kitpro.site/tutturu/wp-content/plugins/elementor/assets//mask-shapes/circle.svg	D:/New%20folder/kavi/kitpro.site/tutturu/wp-content/plugins/elementor/assets/mask-shapes/circle.svg	(from https://kitpro.site/tutturu/wp-content/uploads/sites/69/elementor/css/post-378.css?ver=1705463287)
22:27:21	110147/110147	---M-Z	200	added ('OK')	text/css	date:Wed,%2031%20Jan%202024%2004:54:27%20GMT	https://kitpro.site/tutturu/wp-includes/css/dist/block-library/style.min.css?ver=6.4.4	D:/New%20folder/kavi/kitpro.site/tutturu/wp-includes/css/dist/block-library/style.min5352.css	(from https://kitpro.site/tutturu/2022/02/10/for-high-education/)
22:27:21	821/821	---M--	200	added ('OK')	application/rss+xml	etag:%22bbed2740b043d9ef695331fc747c6c41%22	https://kitpro.site/tutturu/2022/02/10/for-high-education/feed/	D:/New%20folder/kavi/kitpro.site/tutturu/2022/02/10/for-high-education/feed/index.html	(from https://kitpro.site/tutturu/2022/02/10/for-high-education/)
22:27:23	2216/2216	---M-Z	200	added ('OK')	application/json	date:Thu,%2011%20Apr%202024%2016:57:22%20GMT	https://kitpro.site/tutturu/wp-json/wp/v2/posts/642	D:/New%20folder/kavi/kitpro.site/tutturu/wp-json/wp/v2/posts/642.json	(from https://kitpro.site/tutturu/2022/02/10/for-high-education/)
